review_id,user_id,business_id,text,stars,categories,review_count_business,stars_business,review_count_user,average_stars_user
XJwl30x7X22v2aKH4Q7GBQ,_BcWyKQL16ndpBdggh2kNA,bJAY2baMKSTlWRc-QZGopQ,"I like the Neuvo-Latino-Americano grub here.  The place has moved locations and is now a bit larger.  Chips & Salsa are always fresh 7 tasty, too.

I wish I could give a more substanital review but I ate here so long ago - and at the old location - so I'd better just keep my mouth shut.",3.0,"Mexican, Restaurants",59,3.5,4274,3.69
JjbP7SFGhp7ktkejtuh8RQ,_BcWyKQL16ndpBdggh2kNA,nkkvK6eJEEfkjz5iY5R8Sw,"Brand new - huge and much needed in this part of town.
A big improvement over the dinky ""State Store"" they closed on Chestnut.

So happy to be able to get a few bottled of bubbly for the holidays or a bottle or liquer or vodka when I need them.  (And an easy walk from 20th Street Station).",4.0,"Beer, Food, Wine & Spirits",65,4.0,4274,3.69
4LA6LzMggh4ldz8YglpQZA,_BcWyKQL16ndpBdggh2kNA,LhWV3p52q4TXXoa2uJuiSw,"I love TD Bank - and go to this one primarily to use one of the 2 ATMs.

One big complaint though - when the changed their ATMs so that only a few are ""full service"" (Only a few ATMs take deposits, sell stamps, etc. - the rest only dispense cash)

I feel that all the machines should take deposits.",4.0,"Banks & Credit Unions, Financial Services",17,2.0,4274,3.69
UqjBWsF9-D1rRxLrkxO57A,_BcWyKQL16ndpBdggh2kNA,ShHdco5F_kje58czuqQp5Q,"The Doylestown BK has been around for a long, long time - at least 32 years.  (The McDonald's up the road came first, though.)

As BKs go - and I am not a fan - this one is decent.  often tables and restrooms need more cleaning, though.

It's a reliable fast food option - though I loathe the stuff.",2.0,"Burgers, Fast Food, Restaurants",15,2.5,4274,3.69
DeDaFb1r3F8buuc-C3viGQ,_BcWyKQL16ndpBdggh2kNA,cEBZedAeceebuOoHS96RVg,"Between OK and Iovine's the RTM has your produce needs more than adequately met.
I usually check Iovine's first and then head to Ok's for whatever did not appeal over there.

They also have good prices on bananas.
Some of the discounted bagged produce you must use it right away (use it or lose it).",4.0,"Food, Grocery",29,3.5,4274,3.69
fRFEuFvMILPc2hD1Y_Euqw,_BcWyKQL16ndpBdggh2kNA,toyrKJg9cZgssxGfQ_kRgA,"Large Starbucks right near 476 - so fairly convenient but the trafic at rush hour is bad.  Drive thru is available but we opted to order inside (and use the restrooms).

No issues.

Got in and out fairly quickly.  Parking lot was PACKED.

Alex (cashier/barista) was very good.
Seating area was clean and comfy.",3.0,"Coffee & Tea, Food",28,3.0,4274,3.69
58Hxknlr2rhzl3IRIyl_0w,_BcWyKQL16ndpBdggh2kNA,XuC0WlUNm7IKzyoAQIw-7A,"Surprisingly OK.  Very nice front desk person (one guy - works=ed at least a double shift) and housekeepers.  Breakfast is included and is semi-decent including a 1 minute pancake (not waffle) machine.

Rooms are small but clean and comfortable. Strange lighting - bathroom area is super bright.
No complaints.",4.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",54,3.0,4274,3.69
SD3W5Q1nl5lBQn5Q3A7-2w,_BcWyKQL16ndpBdggh2kNA,p7jfs5hei0rIg7abOocFTQ,"This bar has not changed in the last 25 years.
Mostly biker-type regulars from Q-town or Souderton and a few D-town long-timers.
Nice people in a dark and smoky bar (Hooray - you actually still smoke here).

Cheap drinks and easy access to the rest of town.

Not my thing - but OK in a pinch. 
The bartender Susie is a doll.",2.0,"Bars, Nightlife",12,2.5,4274,3.69
G3yydNZ7eng1i6Isk86cmQ,_BcWyKQL16ndpBdggh2kNA,fcGexL5VH5G2Xw0tRj9uOQ,"My husband ran in here today for an EMERGENCY pie to take to his brother who is stuck at HUP and craving Pizza.  He ordered a calzone and a Quattro (pick 4 toppings - one per 1/4 of the pie).

He said everything was fine.  Thin crust, decent toppings and since the pie was made fresh to order it was tasty and good. (Not stale).",3.0,"Pizza, Restaurants",214,3.5,4274,3.69
Eq7sKcdpO2moH0-PDSxBbw,_BcWyKQL16ndpBdggh2kNA,9nkYaCQRyO0fi8SrXDFhGw,"Wow - such awful reviews for this place.  Sure it's sky-high prices - but you are paying for the convenience factor.  Decent produce, frozen foods, dairy, meat and prepared foods.

I go here for emergency purchases, certainly not to do my everyday shopping.

GLad they exist.  Grocery stores are few & far between in Center City.",4.0,"Food, Grocery",113,2.5,4274,3.69
9677N73cE8iNfNwPOxBt8g,kNARmp_ZMdeh5In-N1dzng,3bkqiYxu6bo0k0JT39SZSw,"Don't get the pizza (odds are you won't). The crust was very obviously a cheap frozen brand from the supermarket. The guys I went with got all you can eat grab for $30, though they said they've had better elsewhere. $1 PBRs on Wednesdays is a great deal, and quizzo night was fun.",2.0,"Bars, Nightlife",9,3.0,86,4.05
YAMeRp1bzyie7_KRVc-AaQ,Ayxa14skw7ogJy6Vv8ecjA,jRpK8oG_8QKaPGaaKiCyng,"The vegetarian pizza left something to be desired and for the price! Oh man, I was expecting gold on my pizza after I saw the bill.

Good service and delicious beers - perhaps happy hour would be a better fit!

The opposite of a comfy atmosphere - very clean and metal (if you're into that, you'll love it).",2.0,"Pizza, Restaurants",522,4.0,192,4.41
8zS-lLqWQpGYuas7Y-lrig,ARXswZQ4aDfhPnMYSbzcSw,giALugMCSQ7Tq_0xl1Bpjw,"Came for a business dinner during devour downtown. The waitstaff was great - laid back in attitude but professional in service. 

The food itself was fine - not blown away for $30/person though. The portion was a bit small. My petite filet mignon was really thin but everyone's steaks were cooked to order.",3.0,"American (New), Restaurants",21,3.0,384,3.44
J7treceHFspqnDFGkkfmQg,HZRfI9weev2Vr_w0jPF8-Q,Uzbw4OStvEw3XVnxUEHapw,"For Chinese takeout, there is nothing better than Golden China. 

They have fast, friendly service that accompanies an equally great price.  And the best is that you get a free 2 liter of soda with every order of $20.00 or more.  

The only downside is that they do not have a seating area so it really is take out!!",4.0,"Chinese, Restaurants",43,4.0,208,3.47
vGDBA9zOnwqCq5KeoN8HXQ,HZRfI9weev2Vr_w0jPF8-Q,ioAcpe5KRvacB2lna-wdaw,"Felicias is the best on the Main Line and even Philly for that matter. 

Nice wholesome ingredients with a delicious brick oven flavor. The staff is friendly and accommodating. Their pizzas are simply awesome. And their staff is super charming. 

This is by far the best pizza on the Main Line! The brick oven flavor is fabulous!",4.0,"Pizza, Restaurants",176,4.0,208,3.47
gBKBmIpRqFLxbCbGR8Jxjg,WDrVbBxsNZt-0ytEyUAaBg,zuEdIZKAYBDfPjyFg6B34Q,"Your run of the mill Chinese takeout place. It's been here forever so they must be doing something right. Decent, cheap and fast. Get a combo which includes egg roll and rice. They also don't deliver their food in styrofoam which is always a plus in my book.",3.0,"Chinese, Restaurants",56,3.5,242,3.91
eHt7KS_X6jngGpqbCRKfvA,4tK3tiB3zggiYudjU9H03g,yE9JBfdRUlDsKaAIn0yOAA,"I've been to Japan a few times now, and I went here to get my Japanese kick. Sushi is good. I got the Don-buri last time I went and it was pretty solid. No issues. The place was quiet as could be. Everything tasted good. Nothing extraordinary about this place, but better than some Japanese steakhouse.",4.0,"Japanese, Restaurants, Sushi Bars",250,4.5,222,3.91
-5SmwkFnJfsUhBNutamhnQ,FKgF0La2egQdGl8vzmC5Pg,bbEXAEFr4RYHLlZ-HFssTA,"I asked my wife's family about a killer burger place here in town, and they said this is one of the best. They were right.

Spot on burger, fresh and not all greasy-nasty-drippy-in-a-bad-way. Yeah, that really is as eloquent as I can put it right now. 

Tasty stuff. Go git' it.",4.0,"Burgers, Fast Food, Restaurants",329,4.0,373,3.68
5L03PBNx6NPPLw_UWQ5v3g,JR21JoKCbloLGz9YR5bEMg,yqiN-9RQ8yrnVI9IPmYVNw,"Its sad that if you want to charge your phone in between convention sessions, you must sit on the floor. Parking is weird, so much so that so many people have tried to avoid it that neighbors have added no parking signs to all the nearby streets. Yet they still charge. (At least its cheaper then downtown.",2.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",102,3.0,57,3.32
UxUsFa3O_tUvkXE8Oc_3SQ,yZJenIt_TgGw6HRUrj-oaQ,TWc-JsAnv8fssj3nJz_oRw,"Nice Dunky .... Bright, clean, friendly staff. But the last 3 times I've been there the coffee is not very hot and has a bitter, non-Dunky taste. I grew up in Dunky country and am addicted so this was very disappointment. This just doesn't taste like Dunkin Donuts coffee.",2.0,"Coffee & Tea, Donuts, Food",55,2.5,165,3.03
s81quGK920x8Q0MFxsokWw,jURjUcktlJ5vzjkVeE77xA,ylaZaeABtnwT2ac37exrwQ,Really awesome restaurant. We came all the way from Willow Grove to try a new restaurant. The food was amazing and the atmosphere even better. My wife loved their gnocchi (Nioki) and the branzino was delicious. We will definetly come back in the near future. You must take the Napoleon cake at the end. Thanks for great food.,5.0,"Italian, Restaurants",59,4.0,15,4.67
SACnGOkihdytk_4Qw7R7QQ,s36QA01OeoqH9tyOY4rqrw,YzluF3FNGjnW-tOrLZt8JA,"Zama definitely prepares fresh and delicious seafood. While their Makis are pretty standard, I gave them a 4 because of the freshness of their fish and service. I ordered the House Tofu, and while the dish is interesting in preparation, I wish there was more flavor to it.",4.0,"Japanese, Restaurants, Sushi Bars",566,3.5,32,3.72
T41eDNYcLqgoXawE89fLfg,OriZprtD3fn9PPHIdQq6Zw,dSPA4yql9vUwnYRxHiVtHA,"YUM! My friend and I split the spicy tuna crunch, eel roll, some other crunchy type roll and a california roll, and everything was delicious. I had a groupon, so that's why I chose to go here, and I would like to go again, but the prices are a tad bit too much for me, but probably about as cheap as you're going to find in the city.",4.0,"Japanese, Restaurants, Sushi Bars",209,3.5,568,4.04
j5poOjq6KDAGJwxgD8ocpw,gGuAM6Cw1VXJGLssm24ehA,h6IzeUVASeDtvKhd2PEsKA,"WHOLY EXPENSIVE BATMAN!

$14 for a bottle of pine nuts. No joke. 

The store has an OK selection, although they often dont have what I want.  The seafood always looks bad...very bad. 

It is very expensive. I'd rather go to whole foods and spend that kind of money.",2.0,"Food, Grocery",111,3.0,824,3.27
LMtkf5C2EBzLkXlGOyuDag,gGuAM6Cw1VXJGLssm24ehA,ZduAY9t4GjTq5CGh5j7oqA,"My first visit was for take out. The decor is nice and the restaurant is large.  

There is a large bar and TVs to grab some cocktails. 
I got chicken yakisoba. The portion and price was good but the flavor wasn't great. Something taste off. Almost burnt. 

I wouldn't order it again. I'll be back to try their sushi!",3.0,"Japanese, Restaurants, Sushi Bars",45,4.0,824,3.27
6CVqWqcurUaoKkk2WLxAzQ,N0OQ1tw65w5fqXbhb4OVKQ,R5j_K2NTLREJspZNbnEZYQ,"Don't mistake this fast casual chain for fast food. Everything is cooked to order, which is great! And the food is tasty, and fairly quick.

The problem when I was here was the woman taking orders. She didn't know how to move on between customers, which was adding tons of unnecessary wait time",2.0,"Burgers, Fast Food, Restaurants",28,2.5,514,3.46
uDicUcAbY109JsmoSniS-w,1NRn0aekNADEUIl8XRt1MA,cbxSRh4PGbq6epMaSd2KMA,"I used to eat here all the time when I lived in St. Louis years ago. I went back for the first time a few weeks ago and I was underwhelmed...I would probably rather go to Chevys in Crestwood. But there was nothing BAD about the food, either.

Their fried icecream is great, so that's a reason to go here.",3.0,"Mexican, Restaurants",15,2.0,233,3.52
v_Ec_WyJrGS5n9kA4f7Y2A,F5k8L6AjFz7BXntRwSjp5Q,Ij3NJ6phJU9NXtbu7PKguA,"Great prices, decent food. It's about what I expect from fast food, and it beats the Panda Express by a long way. But that's not really saying much. If you want cheap food, and enough of it to get your belly full, then give this place a try. If you're having a craving for really good Chinese....find a real restaurant.",3.0,"Chinese, Restaurants",34,2.5,42,3.27
_S8C31qLyXMiak6RimvAcw,HwL0cUMC7-qghiAKBzMpXg,ZnAr0AxYpEYK1ZHNc4fk7g,"Love that this place has side booths and back rooms where you can sit at low-lying tables in a more traditional Japanese fashion. Makes an outing that much more fun!

The prices are decent and the sushi's very good. It's alwasy very fresh and there are many kinds of specialty rolls to choose from!",4.0,"Japanese, Restaurants, Sushi Bars",181,4.0,332,4.02
OM5ud6YZzo0DxW4891_VMA,HdQRa4CZRgNgEkZO6XJeUg,54vEFcAri3Wj6cdM4ljDBA,"I stayed here for a weekend to attend a nearby concert. The prices were very reasonable and I really appreciated the food and drink coupons! We took advantage of the hotel restaurant. All staff, from check-in to housekeeping to restaurant staff, were friendly and professional.",5.0,"Event Planning & Services, Hotels, Hotels & Travel",301,4.0,184,4.18
BkEuXQIoCKiMFycMxXKfjw,duihVwxxVm8iD1NVPwiWCA,YPekg_V_Ds24fo-ecpwSRQ,Very convenient to all shopping areas.  The highway I 95 is right around the corner.  The staff has been very accommodating. The manager is always willing to help no matter what the circumstances may be. The rooms gets cleaned everyday.   Food?  Very homely. Staff serve everyone with a big smile.,4.0,"Event Planning & Services, Hotels, Hotels & Travel",11,3.5,37,3.82
Hus7e89h3qlFh52Pn6fvyg,Xw7ZjaGfr0WNVt6s_5KZfA,GxhA2tfoMiK8Vr-rIx51ow,"This is a neat little neighborhood bar. The staff was friendly and the patrons seemed cool, too. I really like that this place allows dogs. I always find dog friendly places extra welcoming. It's worth stopping in if you are in the area and you want a drink.",3.0,"Bars, Nightlife",19,4.5,2272,4.1
mvlBzJNAUhNcb60XgVMIzg,Xw7ZjaGfr0WNVt6s_5KZfA,JczObpsMQERn_lzJ5EjKUw,"I've been to this grocery store a few times, when I have been in the area. I have always found items here well priced and I like how they actually have a bunch of lines open at once, in order to get people in and out. I have never had to wait in a super long line here, which is awesome when you are in a rush.",4.0,"Food, Grocery",8,2.5,2272,4.1
ggdsVUZcg_32hk1-wMXCXA,FCGCxiXBrj1p_8cscTeQXg,5pyYBpuNOAqgN9nSpk8vaQ,"Review is for happy hour only..

Great spot to watch a game, there are lots of tv's and they also play the volume for the big game of the day too.
Cheap appetizers and cheap drinks..Appetizers and drinks are 50%...
The servers are very friendly too.. 

Will definitely come back for happy hour next time I'm in town..",3.0,"American (Traditional), Restaurants",68,3.0,787,3.44
YO6tBNj02ewnbCWq2-0F6w,YAIxImxlu3jlSdG91T2Pig,QZahNN5HNXZPloHdTHmeYQ,"Dinner reservation for 5 long-time friends on the Friday after Thanksgiving.  We had a great time and a delicious meal. We shared 3 appetizers and each got an entree.  I thought the portions were perfect in size, although some might say too big?  I thought it was great.",4.0,"Italian, Restaurants",96,4.0,253,4.22
P8pRCjEfLhnSx6-2P840YQ,eZ8PQPFuR8yfwQOU9IANGw,1Pxg1AMf0rEn9QF__ZYoWw,"Its been 4 years since my last review and It deserves an update. It tastes better. 

After recently eating more sushi, I went back to Samurai. It's good. The fish tastes good. The service not at peak times is fast. I like that the place is small. 

I still went with Spicy Tuna Roll and Vandy Roll. Both still delicious!",4.0,"Japanese, Restaurants, Sushi Bars",367,4.0,289,3.79
JkKQoZKHfwZmRpqspWDDUg,Er_1k4cl0VwKz9tfIn-FBw,3uTpN9lxvTbJpx9KkH1v0g,The flockworty Peacock Room is the newest Elevated Cocktail bar on the scene. The cocktails are very catchy and they have an amazing taste. I have to try the food. Careful with parking because it is in the heart of the city. I would suggest taking an uber/lift/taxi here. Robin Barnes performs on Thursday nights. Must see!,5.0,"Bars, Nightlife",44,4.0,508,4.37
mW-aJHqPJE2JWAVv0yovhA,Er_1k4cl0VwKz9tfIn-FBw,z6qtUn2bSaTpFJ5lqy_1rw,"This is the first spot that you should stumble into on Frenchmen Street.

One of the only spots on Frenchmen with Hip Hop & R&B  DJ...

Like my celebrity twin RHonda W said "" Great crowd mixture and large size aquarium to add to the rustic scenery""

Wednesday Night is Poetry. Happy Hour on Friday night with Brass band. 

@Vaso_Nola",4.0,"Bars, Nightlife",213,3.0,508,4.37
j-2wOVZGo3E7cwBC2NF9yg,kS1MQHYwIfD0462PE61IBw,v2Z_d9d2GWCVUTtPg5ucRw,"The fanciest restaurant in St. Louis.  It's mostly memorable for the experience.  One of those jacket-only places--of course, you can't start comparing this to real foodie city restaurants...For most St. Louis people, it's one of those special occasion places.",4.0,"Italian, Restaurants",208,4.0,5511,3.84
